product_code,product_name,ISS_DATE,NAV,TOT_NAV,INCOME,WEEK_CLIENTRATE,fetched_at
019767,景顺长城科创50指数增强A,2025-10-09,2.0493,2.0493,0,2.31%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-10,1.9466,1.9466,0,-5.01%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-13,1.9705,1.9705,0,1.23%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-14,1.8904,1.8904,0,-4.06%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-15,1.9190,1.9190,0,1.51%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-16,1.9011,1.9011,0,-0.93%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-17,1.8354,1.8354,0,-3.46%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-20,1.8465,1.8465,0,0.60%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-21,1.8976,1.8976,0,2.77%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-22,1.8990,1.8990,0,0.07%,2025-12-18T00:58:17.247291
019767,景顺长城科创50指数增强A,2025-10-23,1.8938,1.8938,0,-0.27%,2025-12-18T00:58:17.079810
019767,景顺长城科创50指数增强A,2025-10-24,1.9755,1.9755,0,4.31%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-10-27,2.0031,2.0031,0,1.40%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-10-28,1.9887,1.9887,0,-0.72%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-10-29,2.0067,2.0067,0,0.91%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-10-30,1.9699,1.9699,0,-1.83%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-10-31,1.9156,1.9156,0,-2.76%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-03,1.8933,1.8933,0,-1.16%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-04,1.8770,1.8770,0,-0.86%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-05,1.8780,1.8780,0,0.05%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-06,1.9397,1.9397,0,3.29%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-07,1.9125,1.9125,0,-1.40%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-10,1.9000,1.9000,0,-0.65%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-11,1.8736,1.8736,0,-1.39%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-12,1.8705,1.8705,0,-0.17%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-13,1.8934,1.8934,0,1.22%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-14,1.8477,1.8477,0,-2.41%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-17,1.8354,1.8354,0,-0.67%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-18,1.8442,1.8442,0,0.48%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-19,1.8262,1.8262,0,-0.98%,2025-12-18T00:58:17.078800
019767,景顺长城科创50指数增强A,2025-11-20,1.8057,1.8057,0,-1.12%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-11-21,1.7481,1.7481,0,-3.19%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-11-24,1.7614,1.7614,0,0.76%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-11-25,1.7727,1.7727,0,0.64%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-11-26,1.7907,1.7907,0,1.02%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-11-27,1.7880,1.7880,0,-0.15%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-11-28,1.8095,1.8095,0,1.20%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-12-01,1.8215,1.8215,0,0.66%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-12-02,1.8009,1.8009,0,-1.13%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-12-03,1.7842,1.7842,0,-0.93%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-12-04,1.8068,1.8068,0,1.27%,2025-12-18T00:58:16.869054
019767,景顺长城科创50指数增强A,2025-12-05,1.8117,1.8117,0,0.27%,2025-12-18T00:58:16.869054
